# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-01-31 12:12:32 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07232500 Beaver River near Guymon, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07232500
#            TS   parameter     statistic     Description
#        111434       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111434_00060_00003	111434_00060_00003_cd
USGS	07232500	1949-04-21	12.0	A
USGS	07232500	1949-04-22	10.0	A
USGS	07232500	1949-04-23	8.50	A
USGS	07232500	1949-04-24	7.00	A
USGS	07232500	1949-04-25	5.60	A
USGS	07232500	1949-04-26	6.10	A
USGS	07232500	1949-04-27	7.00	A
USGS	07232500	1949-04-28	8.00	A
USGS	07232500	1949-04-29	8.00	A
USGS	07232500	1949-04-30	7.00	A
USGS	07232500	1949-05-01	5.60	A
USGS	07232500	1949-05-02	5.60	A
USGS	07232500	1949-05-03	6.50	A
USGS	07232500	1949-05-04	12.0	A
USGS	07232500	1949-05-05	21.0	A
USGS	07232500	1949-05-06	36.0	A
USGS	07232500	1949-05-07	34.0	A
USGS	07232500	1949-05-08	26.0	A
USGS	07232500	1949-05-09	21.0	A
USGS	07232500	1949-05-10	15.0	A
USGS	07232500	1949-05-11	13.0	A
USGS	07232500	1949-05-12	11.0	A
USGS	07232500	1949-05-13	20.0	A
USGS	07232500	1949-05-14	34.0	A
USGS	07232500	1949-05-15	36.0	A
USGS	07232500	1949-05-16	54.0	A
USGS	07232500	1949-05-17	324	A
USGS	07232500	1949-05-18	25.0	A
USGS	07232500	1949-05-19	29.0	A
USGS	07232500	1949-05-20	25.0	A
USGS	07232500	1949-05-21	14.0	A
USGS	07232500	1949-05-22	13.0	A
USGS	07232500	1949-05-23	14.0	A
USGS	07232500	1949-05-24	14.0	A
USGS	07232500	1949-05-25	14.0	A
USGS	07232500	1949-05-26	13.0	A
USGS	07232500	1949-05-27	12.0	A
USGS	07232500	1949-05-28	13.0	A
USGS	07232500	1949-05-29	13.0	A
USGS	07232500	1949-05-30	11.0	A
USGS	07232500	1949-05-31	9.10	A
USGS	07232500	1949-06-01	9.10	A
USGS	07232500	1949-06-02	7.00	A
USGS	07232500	1949-06-03	8.00	A
USGS	07232500	1949-06-04	69.0	A
USGS	07232500	1949-06-05	23.0	A
USGS	07232500	1949-06-06	44.0	A
USGS	07232500	1949-06-07	142	A
USGS	07232500	1949-06-08	159	A
USGS	07232500	1949-06-09	114	A
USGS	07232500	1949-06-10	48.0	A
USGS	07232500	1949-06-11	48.0	A
USGS	07232500	1949-06-12	170	A
USGS	07232500	1949-06-13	99.0	A
USGS	07232500	1949-06-14	22.0	A
USGS	07232500	1949-06-15	14.0	A
USGS	07232500	1949-06-16	11.0	A
USGS	07232500	1949-06-17	8.50	A
USGS	07232500	1949-06-18	8.00	A
USGS	07232500	1949-06-19	10.0	A
USGS	07232500	1949-06-20	8.00	A
USGS	07232500	1949-06-21	8.00	A
USGS	07232500	1949-06-22	14.0	A
USGS	07232500	1949-06-23	10.0	A
USGS	07232500	1949-06-24	48.0	A
USGS	07232500	1949-06-25	24.0	A
USGS	07232500	1949-06-26	14.0	A
USGS	07232500	1949-06-27	8.50	A
USGS	07232500	1949-06-28	6.50	A
USGS	07232500	1949-06-29	4.80	A
USGS	07232500	1949-06-30	4.10	A
USGS	07232500	1949-07-01	3.50	A
USGS	07232500	1949-07-02	3.50	A
USGS	07232500	1949-07-03	3.20	A
USGS	07232500	1949-07-04	2.60	A
USGS	07232500	1949-07-05	1.80	A
USGS	07232500	1949-07-06	1.60	A
USGS	07232500	1949-07-07	2.20	A
USGS	07232500	1949-07-08	6.50	A
USGS	07232500	1949-07-09	18.0	A
USGS	07232500	1949-07-10	66.0	A
USGS	07232500	1949-07-11	159	A
USGS	07232500	1949-07-12	27.0	A
USGS	07232500	1949-07-13	8.50	A
USGS	07232500	1949-07-14	27.0	A
USGS	07232500	1949-07-15	14.0	A
USGS	07232500	1949-07-16	8.60	A
USGS	07232500	1949-07-17	4.90	A
USGS	07232500	1949-07-18	3.70	A
USGS	07232500	1949-07-19	2.90	A
USGS	07232500	1949-07-20	2.10	A
USGS	07232500	1949-07-21	1.60	A
USGS	07232500	1949-07-22	1.20	A
USGS	07232500	1949-07-23	1.20	A
USGS	07232500	1949-07-24	1.00	A
USGS	07232500	1949-07-25	2.30	A
USGS	07232500	1949-07-26	7.60	A
USGS	07232500	1949-07-27	6.00	A
USGS	07232500	1949-07-28	37.0	A
USGS	07232500	1949-07-29	3.40	A
USGS	07232500	1949-07-30	1.70	A
USGS	07232500	1949-07-31	2.30	A
USGS	07232500	1949-08-01	4.40	A
USGS	07232500	1949-08-02	1.90	A
USGS	07232500	1949-08-03	3.30	A
USGS	07232500	1949-08-04	54.0	A
USGS	07232500	1949-08-05	9.70	A
USGS	07232500	1949-08-06	2.90	A
USGS	07232500	1949-08-07	2.30	A
USGS	07232500	1949-08-08	1.70	A
USGS	07232500	1949-08-09	1.60	A
USGS	07232500	1949-08-10	1.60	A
USGS	07232500	1949-08-11	1.40	A
USGS	07232500	1949-08-12	1.60	A
USGS	07232500	1949-08-13	1.60	A
USGS	07232500	1949-08-14	1.60	A
USGS	07232500	1949-08-15	1.40	A
USGS	07232500	1949-08-16	1.30	A
USGS	07232500	1949-08-17	1.20	A
USGS	07232500	1949-08-18	1.20	A
USGS	07232500	1949-08-19	1.20	A
USGS	07232500	1949-08-20	1.30	A
USGS	07232500	1949-08-21	1.30	A
USGS	07232500	1949-08-22	1.00	A
USGS	07232500	1949-08-23	0.90	A
USGS	07232500	1949-08-24	0.90	A
USGS	07232500	1949-08-25	0.90	A
USGS	07232500	1949-08-26	0.90	A
USGS	07232500	1949-08-27	1.00	A
USGS	07232500	1949-08-28	1.00	A
USGS	07232500	1949-08-29	1.20	A
USGS	07232500	1949-08-30	1.90	A
USGS	07232500	1949-08-31	2.30	A
USGS	07232500	1949-09-01	1.90	A
USGS	07232500	1949-09-02	2.10	A
USGS	07232500	1949-09-03	8.10	A
USGS	07232500	1949-09-04	119	A
USGS	07232500	1949-09-05	4.90	A
USGS	07232500	1949-09-06	5.40	A
USGS	07232500	1949-09-07	2.90	A
USGS	07232500	1949-09-08	3.40	A
USGS	07232500	1949-09-09	7.60	A
USGS	07232500	1949-09-10	5.40	A
USGS	07232500	1949-09-11	3.10	A
USGS	07232500	1949-09-12	2.90	A
USGS	07232500	1949-09-13	2.70	A
USGS	07232500	1949-09-14	2.70	A
USGS	07232500	1949-09-15	2.50	A
USGS	07232500	1949-09-16	2.50	A
USGS	07232500	1949-09-17	2.30	A
USGS	07232500	1949-09-18	2.10	A
USGS	07232500	1949-09-19	1.90	A
USGS	07232500	1949-09-20	2.10	A
USGS	07232500	1949-09-21	1.90	A
USGS	07232500	1949-09-22	2.10	A
USGS	07232500	1949-09-23	2.10	A
USGS	07232500	1949-09-24	1.90	A
USGS	07232500	1949-09-25	1.70	A
USGS	07232500	1949-09-26	1.70	A
USGS	07232500	1949-09-27	1.60	A
USGS	07232500	1949-09-28	1.70	A
USGS	07232500	1949-09-29	1.70	A
USGS	07232500	1949-09-30	1.60	A
USGS	07232500	1949-10-01	1.60	A
USGS	07232500	1949-10-02	1.60	A
USGS	07232500	1949-10-03	1.40	A
USGS	07232500	1949-10-04	1.60	A
USGS	07232500	1949-10-05	1.60	A
USGS	07232500	1949-10-06	1.60	A
USGS	07232500	1949-10-07	1.40	A
USGS	07232500	1949-10-08	1.40	A
USGS	07232500	1949-10-09	3.40	A
USGS	07232500	1949-10-10	2.30	A
USGS	07232500	1949-10-11	1.90	A
USGS	07232500	1949-10-12	2.10	A
USGS	07232500	1949-10-13	1.90	A
USGS	07232500	1949-10-14	1.90	A
USGS	07232500	1949-10-15	2.10	A
USGS	07232500	1949-10-16	2.10	A
USGS	07232500	1949-10-17	1.90	A
USGS	07232500	1949-10-18	2.10	A
USGS	07232500	1949-10-19	2.10	A
USGS	07232500	1949-10-20	1.90	A
USGS	07232500	1949-10-21	2.50	A
USGS	07232500	1949-10-22	2.70	A
USGS	07232500	1949-10-23	3.40	A
USGS	07232500	1949-10-24	6.00	A
USGS	07232500	1949-10-25	6.00	A
USGS	07232500	1949-10-26	4.40	A
USGS	07232500	1949-10-27	4.40	A
USGS	07232500	1949-10-28	4.40	A
USGS	07232500	1949-10-29	4.90	A
USGS	07232500	1949-10-30	4.90	A
USGS	07232500	1949-10-31	6.00	A
USGS	07232500	1949-11-01	4.90	A
USGS	07232500	1949-11-02	4.40	A
USGS	07232500	1949-11-03	4.90	A
USGS	07232500	1949-11-04	5.40	A
USGS	07232500	1949-11-05	6.00	A
USGS	07232500	1949-11-06	6.00	A
USGS	07232500	1949-11-07	6.00	A
USGS	07232500	1949-11-08	6.00	A
USGS	07232500	1949-11-09	5.40	A
USGS	07232500	1949-11-10	5.40	A
USGS	07232500	1949-11-11	5.40	A
USGS	07232500	1949-11-12	5.40	A
USGS	07232500	1949-11-13	6.00	A
USGS	07232500	1949-11-14	6.00	A
USGS	07232500	1949-11-15	7.60	A
USGS	07232500	1949-11-16	7.60	A
USGS	07232500	1949-11-17	6.70	A
USGS	07232500	1949-11-18	7.60	A
USGS	07232500	1949-11-19	7.60	A
USGS	07232500	1949-11-20	7.60	A
USGS	07232500	1949-11-21	6.70	A
USGS	07232500	1949-11-22	6.70	A
USGS	07232500	1949-11-23	7.60	A
USGS	07232500	1949-11-24	7.60	A
USGS	07232500	1949-11-25	6.70	A
USGS	07232500	1949-11-26	6.00	A
USGS	07232500	1949-11-27	6.00	A
USGS	07232500	1949-11-28	6.00	A
USGS	07232500	1949-11-29	6.00	A
USGS	07232500	1949-11-30	6.70	A
USGS	07232500	1949-12-01	5.40	A
USGS	07232500	1949-12-02	6.00	A
USGS	07232500	1949-12-03	7.60	A
USGS	07232500	1949-12-04	6.70	A
USGS	07232500	1949-12-05	6.70	A
USGS	07232500	1949-12-06	7.60	A
USGS	07232500	1949-12-07	7.60	A
USGS	07232500	1949-12-08	6.70	A
USGS	07232500	1949-12-09	9.70	A
USGS	07232500	1949-12-10	11.0	A
USGS	07232500	1949-12-11	8.60	A
USGS	07232500	1949-12-12	8.00	A
USGS	07232500	1949-12-13	7.50	A
USGS	07232500	1949-12-14	7.00	A
USGS	07232500	1949-12-15	7.00	A
USGS	07232500	1949-12-16	7.50	A
USGS	07232500	1949-12-17	9.70	A
USGS	07232500	1949-12-18	11.0	A
USGS	07232500	1949-12-19	7.60	A
USGS	07232500	1949-12-20	8.60	A
USGS	07232500	1949-12-21	6.00	A
USGS	07232500	1949-12-22	5.40	A
USGS	07232500	1949-12-23	6.70	A
USGS	07232500	1949-12-24	19.0	A
USGS	07232500	1949-12-25	16.0	A
USGS	07232500	1949-12-26	14.0	A
USGS	07232500	1949-12-27	12.0	A
USGS	07232500	1949-12-28	12.0	A
USGS	07232500	1949-12-29	12.0	A
USGS	07232500	1949-12-30	16.0	A
USGS	07232500	1949-12-31	8.60	A
USGS	07232500	1950-01-01	9.70	A
USGS	07232500	1950-01-02	8.60	A
USGS	07232500	1950-01-03	7.00	A
USGS	07232500	1950-01-04	5.00	A
USGS	07232500	1950-01-05	3.00	A
USGS	07232500	1950-01-06	2.00	A
USGS	07232500	1950-01-07	2.00	A
USGS	07232500	1950-01-08	7.50	A
USGS	07232500	1950-01-09	12.0	A
USGS	07232500	1950-01-10	12.0	A
USGS	07232500	1950-01-11	6.70	A
USGS	07232500	1950-01-12	8.60	A
USGS	07232500	1950-01-13	7.60	A
USGS	07232500	1950-01-14	4.90	A
USGS	07232500	1950-01-15	4.00	A
USGS	07232500	1950-01-16	4.90	A
USGS	07232500	1950-01-17	4.90	A
USGS	07232500	1950-01-18	4.00	A
USGS	07232500	1950-01-19	3.50	A
USGS	07232500	1950-01-20	5.40	A
USGS	07232500	1950-01-21	8.60	A
USGS	07232500	1950-01-22	7.60	A
USGS	07232500	1950-01-23	7.60	A
USGS	07232500	1950-01-24	7.60	A
USGS	07232500	1950-01-25	4.50	A
USGS	07232500	1950-01-26	4.00	A
USGS	07232500	1950-01-27	4.50	A
USGS	07232500	1950-01-28	5.00	A
USGS	07232500	1950-01-29	4.50	A
USGS	07232500	1950-01-30	4.00	A
USGS	07232500	1950-01-31	5.00	A
USGS	07232500	1950-02-01	4.00	A
USGS	07232500	1950-02-02	5.50	A
USGS	07232500	1950-02-03	12.0	A
USGS	07232500	1950-02-04	13.0	A
USGS	07232500	1950-02-05	14.0	A
USGS	07232500	1950-02-06	12.0	A
USGS	07232500	1950-02-07	11.0	A
USGS	07232500	1950-02-08	9.70	A
USGS	07232500	1950-02-09	7.60	A
USGS	07232500	1950-02-10	8.60	A
USGS	07232500	1950-02-11	12.0	A
USGS	07232500	1950-02-12	12.0	A
USGS	07232500	1950-02-13	8.60	A
USGS	07232500	1950-02-14	8.60	A
USGS	07232500	1950-02-15	11.0	A
USGS	07232500	1950-02-16	9.70	A
USGS	07232500	1950-02-17	8.60	A
USGS	07232500	1950-02-18	7.60	A
USGS	07232500	1950-02-19	8.60	A
USGS	07232500	1950-02-20	7.60	A
USGS	07232500	1950-02-21	6.70	A
USGS	07232500	1950-02-22	6.70	A
USGS	07232500	1950-02-23	8.60	A
USGS	07232500	1950-02-24	8.60	A
USGS	07232500	1950-02-25	8.60	A
USGS	07232500	1950-02-26	8.60	A
USGS	07232500	1950-02-27	8.60	A
USGS	07232500	1950-02-28	6.70	A
USGS	07232500	1950-03-01	6.00	A
USGS	07232500	1950-03-02	6.70	A
USGS	07232500	1950-03-03	6.00	A
USGS	07232500	1950-03-04	5.40	A
USGS	07232500	1950-03-05	5.40	A
USGS	07232500	1950-03-06	4.00	A
USGS	07232500	1950-03-07	3.10	A
USGS	07232500	1950-03-08	3.40	A
USGS	07232500	1950-03-09	4.90	A
USGS	07232500	1950-03-10	5.40	A
USGS	07232500	1950-03-11	5.40	A
USGS	07232500	1950-03-12	4.40	A
USGS	07232500	1950-03-13	6.70	A
USGS	07232500	1950-03-14	11.0	A
USGS	07232500	1950-03-15	11.0	A
USGS	07232500	1950-03-16	9.70	A
USGS	07232500	1950-03-17	7.60	A
USGS	07232500	1950-03-18	6.70	A
USGS	07232500	1950-03-19	8.60	A
USGS	07232500	1950-03-20	9.70	A
USGS	07232500	1950-03-21	9.70	A
USGS	07232500	1950-03-22	8.60	A
USGS	07232500	1950-03-23	7.60	A
USGS	07232500	1950-03-24	8.60	A
USGS	07232500	1950-03-25	6.70	A
USGS	07232500	1950-03-26	4.00	A
USGS	07232500	1950-03-27	4.90	A
USGS	07232500	1950-03-28	5.40	A
USGS	07232500	1950-03-29	4.90	A
USGS	07232500	1950-03-30	5.40	A
USGS	07232500	1950-03-31	5.40	A
USGS	07232500	1950-04-01	4.90	A
USGS	07232500	1950-04-02	5.40	A
USGS	07232500	1950-04-03	4.90	A
USGS	07232500	1950-04-04	6.00	A
USGS	07232500	1950-04-05	6.70	A
USGS	07232500	1950-04-06	5.40	A
USGS	07232500	1950-04-07	4.00	A
USGS	07232500	1950-04-08	4.40	A
USGS	07232500	1950-04-09	4.40	A
USGS	07232500	1950-04-10	3.10	A
USGS	07232500	1950-04-11	3.70	A
USGS	07232500	1950-04-12	3.70	A
USGS	07232500	1950-04-13	4.90	A
USGS	07232500	1950-04-14	6.70	A
USGS	07232500	1950-04-15	12.0	A
USGS	07232500	1950-04-16	40.0	A
USGS	07232500	1950-04-17	32.0	A
USGS	07232500	1950-04-18	14.0	A
USGS	07232500	1950-04-19	9.70	A
USGS	07232500	1950-04-20	7.60	A
USGS	07232500	1950-04-21	7.60	A
USGS	07232500	1950-04-22	6.00	A
USGS	07232500	1950-04-23	4.40	A
USGS	07232500	1950-04-24	3.40	A
USGS	07232500	1950-04-25	4.00	A
USGS	07232500	1950-04-26	4.40	A
USGS	07232500	1950-04-27	3.70	A
USGS	07232500	1950-04-28	4.00	A
USGS	07232500	1950-04-29	3.70	A
USGS	07232500	1950-04-30	3.70	A
USGS	07232500	1950-05-01	4.00	A
USGS	07232500	1950-05-02	4.00	A
USGS	07232500	1950-05-03	2.30	A
USGS	07232500	1950-05-04	1.40	A
USGS	07232500	1950-05-05	1.30	A
USGS	07232500	1950-05-06	1.90	A
USGS	07232500	1950-05-07	1.90	A
USGS	07232500	1950-05-08	1.70	A
USGS	07232500	1950-05-09	1.30	A
USGS	07232500	1950-05-10	1.60	A
USGS	07232500	1950-05-11	2.10	A
USGS	07232500	1950-05-12	4.40	A
USGS	07232500	1950-05-13	6.70	A
USGS	07232500	1950-05-14	4.90	A
USGS	07232500	1950-05-15	2.90	A
USGS	07232500	1950-05-16	3.70	A
USGS	07232500	1950-05-17	3.10	A
USGS	07232500	1950-05-18	1.70	A
USGS	07232500	1950-05-19	1.60	A
USGS	07232500	1950-05-20	187	A
USGS	07232500	1950-05-21	26.0	A
USGS	07232500	1950-05-22	11.0	A
USGS	07232500	1950-05-23	3.70	A
USGS	07232500	1950-05-24	2.70	A
USGS	07232500	1950-05-25	3.10	A
USGS	07232500	1950-05-26	7.60	A
USGS	07232500	1950-05-27	6.00	A
USGS	07232500	1950-05-28	5.40	A
USGS	07232500	1950-05-29	4.40	A
USGS	07232500	1950-05-30	3.70	A
USGS	07232500	1950-05-31	2.70	A
USGS	07232500	1950-06-01	2.70	A
USGS	07232500	1950-06-02	2.30	A
USGS	07232500	1950-06-03	2.30	A
USGS	07232500	1950-06-04	3.70	A
USGS	07232500	1950-06-05	5.40	A
USGS	07232500	1950-06-06	3.40	A
USGS	07232500	1950-06-07	1.70	A
USGS	07232500	1950-06-08	1.40	A
USGS	07232500	1950-06-09	1.20	A
USGS	07232500	1950-06-10	1.30	A
USGS	07232500	1950-06-11	1.90	A
USGS	07232500	1950-06-12	2.90	A
USGS	07232500	1950-06-13	1.00	A
USGS	07232500	1950-06-14	0.50	A
USGS	07232500	1950-06-15	0.90	A
USGS	07232500	1950-06-16	1.00	A
USGS	07232500	1950-06-17	0.90	A
USGS	07232500	1950-06-18	1.00	A
USGS	07232500	1950-06-19	5.20	A
USGS	07232500	1950-06-20	17.0	A
USGS	07232500	1950-06-21	4.90	A
USGS	07232500	1950-06-22	3.40	A
USGS	07232500	1950-06-23	1.90	A
USGS	07232500	1950-06-24	1.30	A
USGS	07232500	1950-06-25	0.80	A
USGS	07232500	1950-06-26	0.70	A
USGS	07232500	1950-06-27	0.50	A
USGS	07232500	1950-06-28	0.50	A
USGS	07232500	1950-06-29	107	A
USGS	07232500	1950-06-30	11.0	A
USGS	07232500	1950-07-01	1.90	A
USGS	07232500	1950-07-02	1.20	A
USGS	07232500	1950-07-03	43.0	A
USGS	07232500	1950-07-04	8.60	A
USGS	07232500	1950-07-05	104	A
USGS	07232500	1950-07-06	34.0	A
USGS	07232500	1950-07-07	4.90	A
USGS	07232500	1950-07-08	4.00	A
USGS	07232500	1950-07-09	14.0	A
USGS	07232500	1950-07-10	4.00	A
USGS	07232500	1950-07-11	4.40	A
USGS	07232500	1950-07-12	153	A
USGS	07232500	1950-07-13	102	A
USGS	07232500	1950-07-14	17.0	A
USGS	07232500	1950-07-15	7.60	A
USGS	07232500	1950-07-16	6.00	A
USGS	07232500	1950-07-17	18.0	A
USGS	07232500	1950-07-18	1320	A
USGS	07232500	1950-07-19	1820	A
USGS	07232500	1950-07-20	137	A
USGS	07232500	1950-07-21	1410	A
USGS	07232500	1950-07-22	595	A
USGS	07232500	1950-07-23	200	A
USGS	07232500	1950-07-24	200	A
USGS	07232500	1950-07-25	200	A
USGS	07232500	1950-07-26	200	A
USGS	07232500	1950-07-27	200	A
USGS	07232500	1950-07-28	200	A
USGS	07232500	1950-07-29	200	A
USGS	07232500	1950-07-30	200	A
USGS	07232500	1950-07-31	279	A
USGS	07232500	1950-08-01	252	A
USGS	07232500	1950-08-02	380	A
USGS	07232500	1950-08-03	59.0	A
USGS	07232500	1950-08-04	28.0	A
USGS	07232500	1950-08-05	22.0	A
USGS	07232500	1950-08-06	17.0	A
USGS	07232500	1950-08-07	12.0	A
USGS	07232500	1950-08-08	12.0	A
USGS	07232500	1950-08-09	33.0	A
USGS	07232500	1950-08-10	20.0	A
USGS	07232500	1950-08-11	12.0	A
USGS	07232500	1950-08-12	8.60	A
USGS	07232500	1950-08-13	6.70	A
USGS	07232500	1950-08-14	204	A
USGS	07232500	1950-08-15	247	A
USGS	07232500	1950-08-16	30.0	A
USGS	07232500	1950-08-17	114	A
USGS	07232500	1950-08-18	121	A
USGS	07232500	1950-08-19	14.0	A
USGS	07232500	1950-08-20	25.0	A
USGS	07232500	1950-08-21	17.0	A
USGS	07232500	1950-08-22	19.0	A
USGS	07232500	1950-08-23	17.0	A
USGS	07232500	1950-08-24	16.0	A
USGS	07232500	1950-08-25	14.0	A
USGS	07232500	1950-08-26	213	A
USGS	07232500	1950-08-27	1790	A
USGS	07232500	1950-08-28	445	A
USGS	07232500	1950-08-29	457	A
USGS	07232500	1950-08-30	101	A
USGS	07232500	1950-08-31	46.0	A
USGS	07232500	1950-09-01	40.0	A
USGS	07232500	1950-09-02	42.0	A
USGS	07232500	1950-09-03	33.0	A
USGS	07232500	1950-09-04	346	A
USGS	07232500	1950-09-05	538	A
USGS	07232500	1950-09-06	82.0	A
USGS	07232500	1950-09-07	52.0	A
USGS	07232500	1950-09-08	53.0	A
USGS	07232500	1950-09-09	59.0	A
USGS	07232500	1950-09-10	83.0	A
USGS	07232500	1950-09-11	713	A
USGS	07232500	1950-09-12	61.0	A
USGS	07232500	1950-09-13	57.0	A
USGS	07232500	1950-09-14	26.0	A
USGS	07232500	1950-09-15	22.0	A
USGS	07232500	1950-09-16	17.0	A
USGS	07232500	1950-09-17	11.0	A
USGS	07232500	1950-09-18	16.0	A
USGS	07232500	1950-09-19	16.0	A
USGS	07232500	1950-09-20	46.0	A
USGS	07232500	1950-09-21	26.0	A
USGS	07232500	1950-09-22	17.0	A
USGS	07232500	1950-09-23	16.0	A
USGS	07232500	1950-09-24	47.0	A
USGS	07232500	1950-09-25	69.0	A
USGS	07232500	1950-09-26	1100	A
USGS	07232500	1950-09-27	65.0	A
USGS	07232500	1950-09-28	32.0	A
USGS	07232500	1950-09-29	19.0	A
USGS	07232500	1950-09-30	11.0	A
USGS	07232500	1950-10-01	64.0	A
USGS	07232500	1950-10-02	56.0	A
USGS	07232500	1950-10-03	32.0	A
USGS	07232500	1950-10-04	17.0	A
USGS	07232500	1950-10-05	25.0	A
USGS	07232500	1950-10-06	25.0	A
USGS	07232500	1950-10-07	20.0	A
USGS	07232500	1950-10-08	16.0	A
USGS	07232500	1950-10-09	14.0	A
USGS	07232500	1950-10-10	12.0	A
USGS	07232500	1950-10-11	12.0	A
USGS	07232500	1950-10-12	12.0	A
USGS	07232500	1950-10-13	12.0	A
USGS	07232500	1950-10-14	11.0	A
USGS	07232500	1950-10-15	12.0	A
USGS	07232500	1950-10-16	14.0	A
USGS	07232500	1950-10-17	16.0	A
USGS	07232500	1950-10-18	11.0	A
USGS	07232500	1950-10-19	8.60	A
USGS	07232500	1950-10-20	9.70	A
USGS	07232500	1950-10-21	9.70	A
USGS	07232500	1950-10-22	11.0	A
USGS	07232500	1950-10-23	12.0	A
USGS	07232500	1950-10-24	9.70	A
USGS	07232500	1950-10-25	11.0	A
USGS	07232500	1950-10-26	12.0	A
USGS	07232500	1950-10-27	11.0	A
USGS	07232500	1950-10-28	12.0	A
USGS	07232500	1950-10-29	12.0	A
USGS	07232500	1950-10-30	12.0	A
USGS	07232500	1950-10-31	11.0	A
USGS	07232500	1950-11-01	8.60	A
USGS	07232500	1950-11-02	11.0	A
USGS	07232500	1950-11-03	14.0	A
USGS	07232500	1950-11-04	11.0	A
USGS	07232500	1950-11-05	12.0	A
USGS	07232500	1950-11-06	11.0	A
USGS	07232500	1950-11-07	9.70	A
USGS	07232500	1950-11-08	9.70	A
USGS	07232500	1950-11-09	7.60	A
USGS	07232500	1950-11-10	6.00	A
USGS	07232500	1950-11-11	9.70	A
USGS	07232500	1950-11-12	14.0	A
USGS	07232500	1950-11-13	16.0	A
USGS	07232500	1950-11-14	14.0	A
USGS	07232500	1950-11-15	12.0	A
USGS	07232500	1950-11-16	12.0	A
USGS	07232500	1950-11-17	12.0	A
USGS	07232500	1950-11-18	14.0	A
USGS	07232500	1950-11-19	16.0	A
USGS	07232500	1950-11-20	17.0	A
USGS	07232500	1950-11-21	12.0	A
USGS	07232500	1950-11-22	14.0	A
USGS	07232500	1950-11-23	12.0	A
USGS	07232500	1950-11-24	7.00	A
USGS	07232500	1950-11-25	13.0	A
USGS	07232500	1950-11-26	17.0	A
USGS	07232500	1950-11-27	14.0	A
USGS	07232500	1950-11-28	12.0	A
USGS	07232500	1950-11-29	12.0	A
USGS	07232500	1950-11-30	14.0	A
USGS	07232500	1950-12-01	14.0	A
USGS	07232500	1950-12-02	16.0	A
USGS	07232500	1950-12-03	7.00	A
USGS	07232500	1950-12-04	7.00	A
USGS	07232500	1950-12-05	7.00	A
USGS	07232500	1950-12-06	7.00	A
USGS	07232500	1950-12-07	7.00	A
USGS	07232500	1950-12-08	7.00	A
USGS	07232500	1950-12-09	7.00	A
USGS	07232500	1950-12-10	33.0	A
USGS	07232500	1950-12-11	32.0	A
USGS	07232500	1950-12-12	25.0	A
USGS	07232500	1950-12-13	20.0	A
USGS	07232500	1950-12-14	19.0	A
USGS	07232500	1950-12-15	20.0	A
USGS	07232500	1950-12-16	22.0	A
USGS	07232500	1950-12-17	14.0	A
USGS	07232500	1950-12-18	12.0	A
USGS	07232500	1950-12-19	12.0	A
USGS	07232500	1950-12-20	11.0	A
USGS	07232500	1950-12-21	12.0	A
USGS	07232500	1950-12-22	12.0	A
USGS	07232500	1950-12-23	12.0	A
USGS	07232500	1950-12-24	11.0	A
USGS	07232500	1950-12-25	11.0	A
USGS	07232500	1950-12-26	11.0	A
USGS	07232500	1950-12-27	12.0	A
USGS	07232500	1950-12-28	14.0	A
USGS	07232500	1950-12-29	14.0	A
USGS	07232500	1950-12-30	11.0	A
USGS	07232500	1950-12-31	9.70	A
USGS	07232500	1951-01-01	11.0	A
USGS	07232500	1951-01-02	7.00	A
USGS	07232500	1951-01-03	4.50	A
USGS	07232500	1951-01-04	8.00	A
USGS	07232500	1951-01-05	14.0	A
USGS	07232500	1951-01-06	8.60	A
USGS	07232500	1951-01-07	6.00	A
USGS	07232500	1951-01-08	7.50	A
USGS	07232500	1951-01-09	10.0	A
USGS	07232500	1951-01-10	11.0	A
USGS	07232500	1951-01-11	11.0	A
USGS	07232500	1951-01-12	11.0	A
USGS	07232500	1951-01-13	9.70	A
USGS	07232500	1951-01-14	8.50	A
USGS	07232500	1951-01-15	15.0	A
USGS	07232500	1951-01-16	17.0	A
USGS	07232500	1951-01-17	17.0	A
USGS	07232500	1951-01-18	14.0	A
USGS	07232500	1951-01-19	14.0	A
USGS	07232500	1951-01-20	12.0	A
USGS	07232500	1951-01-21	17.0	A
USGS	07232500	1951-01-22	16.0	A
USGS	07232500	1951-01-23	17.0	A
USGS	07232500	1951-01-24	16.0	A
USGS	07232500	1951-01-25	16.0	A
USGS	07232500	1951-01-26	11.0	A
